image,individual_id,viewpoint,species,klass,fold,klass_label,species_label,viewpoint_label
ab6f338499ff6d.jpg,c171b020c8c7,,bottlenose_dolphin,dolphin,2,0,2,
b6acb2e3bd46ef.jpg,1ce3ba6a3c29,,beluga_whale,whale,2,1,0,
7f9cac699b170f.jpg,37c7aba965a5,,minke_whale,whale,1,1,16,
7da17281f8b8af.jpg,0b3fdeb134d3,,bottlenose_dolphin,dolphin,4,0,2,
a39e68a6f7ad3b.jpg,002a24f8887c,,bottlenose_dolphin,dolphin,2,0,2,
480bae904d41a4.jpg,c5deb74b0a9d,,blue_whale,whale,2,1,1,
ab9d59808cede2.jpg,24577503a198,,short_finned_pilot_whale,whale,2,1,21,
79a1daba061102.jpg,4beefc5593d9,,melon_headed_whale,whale,1,1,15,
447e002dc46c0a.jpg,35f898e6595e,,humpback_whale,whale,0,1,12,
c48b9e8a99b88f.jpg,abdf7726e5ec,,false_killer_whale,whale,0,1,8,
80bee6b89fb23f.jpg,56b33778c9ce,,melon_headed_whale,whale,1,1,15,
14a752b8bda786.jpg,6c06847d81e4,,fin_whale,whale,1,1,9,
f6ba592586da21.jpg,f46395452c26,,false_killer_whale,whale,0,1,8,
e9f77b0072766e.jpg,fdb44a6f0917,,gray_whale,whale,1,1,11,
8114716bfdc92d.jpg,fb11f4414d62,,pantropic_spotted_dolphin,dolphin,1,0,17,
2f887fd54d80ba.jpg,ad5a56b6c5f8,,humpback_whale,whale,2,1,12,
40342ea1406aef.jpg,c995c043c353,,bottlenose_dolphin,dolphin,2,0,2,
a551febe40ddc8.jpg,86c20ead4674,,fin_whale,whale,3,1,9,
d150d4c2243d99.jpg,8bc942512479,,bottlenose_dolphin,dolphin,1,0,2,
48f07962fbf742.jpg,1dee71c982e9,,beluga_whale,whale,2,1,0,
d440e94208db09.jpg,1bc980e2e7be,,bottlenose_dolphin,dolphin,4,0,2,
1d2d1f6a64d1d4.jpg,f3f682c8082c,,fin_whale,whale,0,1,9,
c9b03604eeb720.jpg,92552db87567,,sei_whale,whale,0,1,20,
014dc3fa335192.jpg,4a006cafd0b8,,humpback_whale,whale,1,1,12,
6f4951a885f60b.jpg,a60c9f7bf902,,beluga_whale,whale,2,1,0,
4d0235f2245467.jpg,c27db73f0e3b,,bottlenose_dolphin,dolphin,1,0,2,
2b32e5e8f71873.jpg,c1b7807d472a,,beluga_whale,whale,3,1,0,
f9cff2570843a5.jpg,5dc0cae4b79f,,dusky_dolphin,dolphin,1,0,7,
c0b0a1673e52b1.jpg,163e27692cc9,,melon_headed_whale,whale,3,1,15,
156c91b27aa12e.jpg,1a57b2234419,,beluga_whale,whale,1,1,0,
daf9bc372fa8d4.jpg,dd8c756c9cb7,,minke_whale,whale,3,1,16,
16f659cd11532c.jpg,840fd4208c1c,,bottlenose_dolphin,dolphin,0,0,2,
3a8bc1bf8c9561.jpg,1afc82b009ea,,bottlenose_dolphin,dolphin,2,0,2,
62e88363271017.jpg,40ab64831734,,bottlenose_dolphin,dolphin,4,0,2,
e19cf728e7dbce.jpg,ce6e37904aa4,,minke_whale,whale,0,1,16,
ef8b8595fedf2e.jpg,c9d2fe6e8cc5,,dusky_dolphin,dolphin,3,0,7,
9c597515dfc258.jpg,dccaf4f8c97e,,spotted_dolphin,dolphin,3,0,24,
d3dcd7a86aab44.jpg,7e5ae959f2d5,,bottlenose_dolphin,dolphin,2,0,2,
98091cf7370b9f.jpg,ee262c5b2a9e,,melon_headed_whale,whale,3,1,15,
b1c24d3019a3b9.jpg,ce6e37904aa4,,minke_whale,whale,1,1,16,
995bfc78f4a4e1.jpg,2352e81bb388,,blue_whale,whale,4,1,1,
0fa70ccf852a1c.jpg,cb9015e2918c,,blue_whale,whale,1,1,1,
a7de96e493e980.jpg,9f750b3dd09d,,humpback_whale,whale,4,1,12,
ca84dc0c09ab34.jpg,1f8278f25c3f,,beluga_whale,whale,3,1,0,
22dd55a0311e6d.jpg,b77c4c035fd6,,humpback_whale,whale,3,1,12,
67e16c6eecc299.jpg,de280a57ed96,,bottlenose_dolphin,dolphin,3,0,2,
1e79753e1d5f6c.jpg,279a98a660b9,,blue_whale,whale,3,1,1,
a64a49a626f777.jpg,4aa78cf78a05,,melon_headed_whale,whale,4,1,15,
bc661fda2048a2.jpg,208b91b1ca2b,,bottlenose_dolphin,dolphin,2,0,2,
9b011bcc5ad17e.jpg,bf2e0d964354,,false_killer_whale,whale,0,1,8,
e6aab37116190d.jpg,98ffeca829e8,,melon_headed_whale,whale,4,1,15,
f4a6b89c83aa88.jpg,ea6eccb47a48,,false_killer_whale,whale,4,1,8,
98829cada6ba8a.jpg,b54c1f8df53f,,bottlenose_dolphin,dolphin,4,0,2,
80623587f30d34.jpg,15826d89837e,,short_finned_pilot_whale,whale,4,1,21,
bcbc8ab59be27d.jpg,b5eebed8e08b,,beluga_whale,whale,4,1,0,
b673e9feefe0f2.jpg,b9907151f66e,,bottlenose_dolphin,dolphin,0,0,2,
2166413a5f8cc4.jpg,4b8534134eb8,,bottlenose_dolphin,dolphin,2,0,2,
0c22d97c8e217f.jpg,daa006a682c7,,bottlenose_dolphin,dolphin,1,0,2,
b879997094956b.jpg,f8ad32b2da6a,,bottlenose_dolphin,dolphin,2,0,2,
c498129548425c.jpg,938b7e931166,,humpback_whale,whale,2,1,12,
c10c9770be39d2.jpg,5393adf1a8ac,,humpback_whale,whale,3,1,12,
1597759ad80147.jpg,ae4343270756,,humpback_whale,whale,2,1,12,
36bd6fa577b163.jpg,3c8bd38aabf4,,humpback_whale,whale,2,1,12,
d2dff7dc94966d.jpg,445270d9ad52,,bottlenose_dolphin,dolphin,4,0,2,
4e19e1ac3b897c.jpg,3abb4dbc792f,,bottlenose_dolphin,dolphin,4,0,2,
76c1c434bd00c5.jpg,86b2e2c61b5c,,humpback_whale,whale,3,1,12,
6a26d1697fc194.jpg,94c13392af3a,,blue_whale,whale,4,1,1,
327653e9ea5782.jpg,02cf681113ce,,bottlenose_dolphin,dolphin,2,0,2,
4fb2cb7a0d5cb2.jpg,0e4660baf3f1,,bottlenose_dolphin,dolphin,1,0,2,
cffba1b22fb85c.jpg,2fdb3a09dc9c,,false_killer_whale,whale,3,1,8,
84e6cc053a12e6.jpg,f3d9d1f9eece,,fin_whale,whale,0,1,9,
67fb6b060f3dd5.jpg,0999de604072,,beluga_whale,whale,1,1,0,
c6b3a830d2b803.jpg,be330f0c495c,,bottlenose_dolphin,dolphin,1,0,2,
a183f999d2985b.jpg,76b5aad6b790,,gray_whale,whale,1,1,11,
cd0a1267bd3802.jpg,3e025417eb83,,humpback_whale,whale,1,1,12,
f00d18d83c7a24.jpg,04cc97bc74f0,,beluga_whale,whale,4,1,0,
9661686a87a936.jpg,66423582531a,,beluga_whale,whale,3,1,0,
134ed2a9822232.jpg,cd5c42233201,,beluga_whale,whale,4,1,0,
b7d0d46aac369f.jpg,7362d7a01d00,,humpback_whale,whale,3,1,12,
c990ea83266239.jpg,255682316920,,beluga_whale,whale,4,1,0,
14e59566f133fb.jpg,fc0f7c162cc0,,gray_whale,whale,3,1,11,
ce34f46d65abd3.jpg,145e8bbf24f4,,killer_whale,whale,3,1,13,
fa4c26f5bc5553.jpg,51b766359e17,,blue_whale,whale,0,1,1,
f49021db6faf4e.jpg,749e56a8ec71,,melon_headed_whale,whale,0,1,15,
1d51f11992437e.jpg,69d7ba3ee8f3,,gray_whale,whale,3,1,11,
402576490f4ade.jpg,180c0ab04dcd,,fin_whale,whale,2,1,9,
9456b9429ab17f.jpg,eebad9bed35d,,blue_whale,whale,0,1,1,
36d7d72d5af6bc.jpg,ddc3f2dca981,,spinner_dolphin,dolphin,1,0,23,
63c7526133de5f.jpg,783f357cf2f9,,false_killer_whale,whale,4,1,8,
613354d2be99f4.jpg,585f683b306e,,blue_whale,whale,3,1,1,
3c4aa059d49826.jpg,7a0ccd6d0663,,false_killer_whale,whale,4,1,8,
c344e28500f5e1.jpg,ec3beb20e354,,dusky_dolphin,dolphin,3,0,7,
88d2648a95e55b.jpg,39418e95894d,,humpback_whale,whale,4,1,12,
5fe7b92eccb783.jpg,c93996835aa8,,humpback_whale,whale,3,1,12,
8265cc6c20dfda.jpg,934ab95b5a28,,spinner_dolphin,dolphin,2,0,23,
7c01d005bbf419.jpg,840fd4208c1c,,bottlenose_dolphin,dolphin,1,0,2,
1b0120b472cabf.jpg,cf2a28cf7130,,blue_whale,whale,2,1,1,
369191864c70cb.jpg,5ac4bf98e6c0,,short_finned_pilot_whale,whale,3,1,21,
5ad2891767f3eb.jpg,ad981a124bbd,,bottlenose_dolphin,dolphin,0,0,2,
19717717db6f5b.jpg,dc92446f5ece,,blue_whale,whale,4,1,1,
9615098f6d51b5.jpg,bb6a849d8e62,,humpback_whale,whale,4,1,12,
08b6baf844e252.jpg,48936da899c3,,bottlenose_dolphin,dolphin,3,0,2,
7309ff2f0e5765.jpg,cc7f016ca063,,humpback_whale,whale,1,1,12,
0d5b5e0ae0e0f0.jpg,b365829758d0,,spinner_dolphin,dolphin,0,0,23,
e0fe9e0631c353.jpg,ecad306bfaed,,dusky_dolphin,dolphin,1,0,7,
2c7cd6883707f2.jpg,b328c235834d,,blue_whale,whale,3,1,1,
8be4b54cd478f2.jpg,64c398234574,,bottlenose_dolphin,dolphin,2,0,2,
74e606b7fb28bc.jpg,814597f508b8,,false_killer_whale,whale,2,1,8,
a207d4ce053426.jpg,d05b5f372c0b,,common_dolphin,dolphin,1,0,5,
52370b390b259d.jpg,d5b28257276e,,humpback_whale,whale,1,1,12,
7fe48458b27f8d.jpg,51ef15abb348,,bottlenose_dolphin,dolphin,1,0,2,
43182357b409e5.jpg,59201363366f,,gray_whale,whale,2,1,11,
1392531bb34c9a.jpg,f84c91ed75b6,,blue_whale,whale,0,1,1,
8aeed9449b5440.jpg,a9f87526d3ef,,beluga_whale,whale,3,1,0,
7ca05dc94b00a7.jpg,28bed3f69596,,blue_whale,whale,3,1,1,
3949c269807f09.jpg,a2a85a91aaea,,dusky_dolphin,dolphin,1,0,7,
dd74c9c78ea82e.jpg,bd48a89f8858,,long_finned_pilot_whale,whale,3,1,14,
9281e8532afe00.jpg,fc38bcd94955,,melon_headed_whale,whale,3,1,15,
4f1a747714dda0.jpg,24b44be49c4b,,spotted_dolphin,dolphin,0,0,24,
0161145721b62e.jpg,645f3f614dd0,,killer_whale,whale,4,1,13,
c2aea78d36c0d9.jpg,4b228615a4b1,,bottlenose_dolphin,dolphin,3,0,2,
d2ae3b7448d1d4.jpg,1a20c92ffe68,,humpback_whale,whale,1,1,12,
ba21b9eebd8e37.jpg,79618a0d5972,,killer_whale,whale,0,1,13,
21a308cc58fd21.jpg,0f2379a48134,,cuviers_beaked_whale,whale,2,1,6,
a8de05d4599c5e.jpg,1424c1f66b06,,blue_whale,whale,1,1,1,
a24d558efdbb54.jpg,7c3d4306d659,,killer_whale,whale,1,1,13,
d5b9c6473a2b2b.jpg,1de919e589e5,,blue_whale,whale,4,1,1,
43c67527fec56c.jpg,3a608b68bde4,,beluga_whale,whale,4,1,0,
4f948fc7a6c86b.jpg,7290157de88c,,sei_whale,whale,1,1,20,
ca2a5b2399b9eb.jpg,52a4dfddf1c3,,blue_whale,whale,4,1,1,
fe077d5c743d2a.jpg,821323dc4f11,,long_finned_pilot_whale,whale,1,1,14,
355279e302568d.jpg,5d6dccea852f,,short_finned_pilot_whale,whale,1,1,21,
f138c40d053a8a.jpg,6a51c403b641,,beluga_whale,whale,2,1,0,
99342f0edf7766.jpg,5f48c2296a0e,,bottlenose_dolphin,dolphin,2,0,2,
47a7a2960940e4.jpg,8493efa426b9,,humpback_whale,whale,3,1,12,
81d9af6b1d2052.jpg,06a9eb203ffe,,dusky_dolphin,dolphin,2,0,7,
4b269b68a31dc4.jpg,55175ad605c0,,gray_whale,whale,4,1,11,
50471f38af3f2c.jpg,5f48c2296a0e,,bottlenose_dolphin,dolphin,1,0,2,
900ec493fc9166.jpg,066086bc2b05,,humpback_whale,whale,3,1,12,
1b8ab13eef35c5.jpg,8256f4951b3a,,humpback_whale,whale,2,1,12,
813b1af761a591.jpg,7cdf6b577ca5,,white_sided_dolphin,dolphin,4,0,25,
3f5b41a2357b77.jpg,86c20ead4674,,fin_whale,whale,2,1,9,
f892650687c868.jpg,3098ec62e5d2,,bottlenose_dolphin,dolphin,2,0,2,
58c9ebe4a4c522.jpg,8ca74f512aa5,,beluga_whale,whale,1,1,0,
834d2b0a2e7b4a.jpg,7345c813e0f3,,beluga_whale,whale,1,1,0,
825f2c020599f8.jpg,3fa838d4c7b7,,dusky_dolphin,dolphin,2,0,7,
53462536e15a38.jpg,e875783a423b,,killer_whale,whale,1,1,13,
3fb9a0c0979358.jpg,642ff62b461f,,humpback_whale,whale,1,1,12,
9a400585c3029e.jpg,46988583261a,,killer_whale,whale,1,1,13,
ca58d0021164aa.jpg,f4357ef95f6e,,southern_right_whale,whale,1,1,22,
56cd3bab9344e4.jpg,57d515399e25,,killer_whale,whale,0,1,13,
ee896f54682187.jpg,3098ec62e5d2,,bottlenose_dolphin,dolphin,3,0,2,
d0cf8a8158e129.jpg,018df7eae4e1,,dusky_dolphin,dolphin,0,0,7,
332783fc5c8f96.jpg,202b8449ebcb,,pantropic_spotted_dolphin,dolphin,0,0,17,
82acde474397b0.jpg,66a8960f002b,,fin_whale,whale,3,1,9,
1d5d68ad09e246.jpg,73e13d5e4ada,,bottlenose_dolphin,dolphin,2,0,2,
a47f7cc50b116a.jpg,cdad15a47f7b,,humpback_whale,whale,2,1,12,
cba1868b7075cd.jpg,ca69a5d7c122,,humpback_whale,whale,3,1,12,
9157ed96131992.jpg,d15c6ea7adf0,,bottlenose_dolphin,dolphin,4,0,2,
307d87f7a3af4a.jpg,7b16c5a10410,,gray_whale,whale,3,1,11,
ecda01a659db62.jpg,d7cdd9b50426,,spinner_dolphin,dolphin,2,0,23,
3d56bed12cba40.jpg,46c1a2f9bbb2,,southern_right_whale,whale,1,1,22,
afa253a0fea89e.jpg,581ea85cdad0,,false_killer_whale,whale,2,1,8,
599002b58510fd.jpg,4f0979867b99,,blue_whale,whale,1,1,1,
42761905019985.jpg,31f748b822f4,,beluga_whale,whale,1,1,0,
ff03f2a1d07cb6.jpg,8591d4f7b038,,bottlenose_dolphin,dolphin,2,0,2,
a89f541a14b556.jpg,5e74ca23c931,,fin_whale,whale,1,1,9,
06b2c92aa6e4c9.jpg,f6d59acd39cb,,humpback_whale,whale,2,1,12,
af35591ed33f01.jpg,41b4d733ce48,,dusky_dolphin,dolphin,4,0,7,
4b3ac854602e37.jpg,f7a19ff5e761,,humpback_whale,whale,4,1,12,
0881f961b15a3d.jpg,088e314ba437,,blue_whale,whale,0,1,1,
567c9719ed315a.jpg,d7f77bb9512e,,beluga_whale,whale,2,1,0,
00fdcc59386b20.jpg,b11b2404c7e3,,bottlenose_dolphin,dolphin,2,0,2,
0d53c90ea97076.jpg,b4d3f7476b95,,dusky_dolphin,dolphin,1,0,7,
4042a3a3b4e788.jpg,6e896d08823c,,humpback_whale,whale,2,1,12,
b7f6412fefeb97.jpg,8591d4f7b038,,bottlenose_dolphin,dolphin,1,0,2,
e4be30257dd09a.jpg,c995c043c353,,bottlenose_dolphin,dolphin,2,0,2,
21b3ad2437152f.jpg,f13c9e95925b,,short_finned_pilot_whale,whale,0,1,21,
6168fc94358e85.jpg,e7f79d04de69,,short_finned_pilot_whale,whale,2,1,21,
a19c2a863477ff.jpg,d1b2067de4bb,,melon_headed_whale,whale,0,1,15,
f224194ab3ff72.jpg,5bf17305f073,,bottlenose_dolphin,dolphin,2,0,2,
39a4a1369bb747.jpg,e3496e8a87c5,,blue_whale,whale,4,1,1,
38a8ad6a319ef8.jpg,6f47542558a1,,beluga_whale,whale,1,1,0,
24ce33978a67d8.jpg,2fdb3a09dc9c,,false_killer_whale,whale,2,1,8,
4a7b7c33c08787.jpg,276700c291da,,melon_headed_whale,whale,4,1,15,
6c27945d2b6d05.jpg,e1caaaacba21,,minke_whale,whale,4,1,16,
c49e67ef087bf7.jpg,19c2bfaa0819,,false_killer_whale,whale,4,1,8,
472c6fc1a566e6.jpg,bfcef6ee1302,,dusky_dolphin,dolphin,3,0,7,
163995f95acda3.jpg,ee262c5b2a9e,,melon_headed_whale,whale,1,1,15,
35a8770a0a75df.jpg,38e78862a8b0,,bottlenose_dolphin,dolphin,0,0,2,
5d15db4bdde8eb.jpg,9fdb993c18c4,,dusky_dolphin,dolphin,3,0,7,
bf1b0cfe873506.jpg,dbeca8683880,,killer_whale,whale,2,1,13,
8767943975c9ca.jpg,2e8772e436f2,,killer_whale,whale,4,1,13,
bd12e4bc23e767.jpg,31a184714754,,humpback_whale,whale,0,1,12,
00167e8375c967.jpg,0ad50d0d9b06,,beluga_whale,whale,4,1,0,
135dcb2cd5f228.jpg,695bb814ce56,,bottlenose_dolphin,dolphin,1,0,2,
e89080162382f9.jpg,1b4fa98f8e3e,,bottlenose_dolphin,dolphin,2,0,2,
463629e5b1e333.jpg,d2b9aab4437c,,beluga_whale,whale,0,1,0,
f22487d391b43d.jpg,3f995d16e455,,killer_whale,whale,1,1,13,
9ed5e063ec7034.jpg,f46395452c26,,false_killer_whale,whale,4,1,8,
09a2ce8819d8c3.jpg,5fb3342eae0b,,blue_whale,whale,1,1,1,
b6ea3fc75c9383.jpg,480677e8cf20,,bottlenose_dolphin,dolphin,4,0,2,
6120e147efebe5.jpg,42fe550909bc,,blue_whale,whale,3,1,1,
a1f2a2d6dd3f0d.jpg,2c6dd2efff3b,,false_killer_whale,whale,4,1,8,
1f97514a5ded52.jpg,e8ac23241df5,,false_killer_whale,whale,1,1,8,
936c90b41a7548.jpg,8677cf96ae79,,spotted_dolphin,dolphin,2,0,24,
2f213c4224202c.jpg,15d96d5d42c2,,bottlenose_dolphin,dolphin,3,0,2,
86edbb2a69a3c4.jpg,ec266e85f2c8,,beluga_whale,whale,3,1,0,
34a68355fcca8e.jpg,b9907151f66e,,bottlenose_dolphin,dolphin,2,0,2,
69db1b3bc9823c.jpg,281504409737,,bottlenose_dolphin,dolphin,2,0,2,
f129cf980c1b4a.jpg,784c223a3895,,spinner_dolphin,dolphin,1,0,23,
a80719610f6391.jpg,eadae3ed366d,,short_finned_pilot_whale,whale,4,1,21,
f7d0612c845470.jpg,06585971146b,,dusky_dolphin,dolphin,0,0,7,
dee73649c7a808.jpg,122dc7f46c24,,beluga_whale,whale,0,1,0,
5829770320edf3.jpg,39cdcfd69791,,blue_whale,whale,1,1,1,
eb91820ec5a774.jpg,af51a79d9b93,,rough_toothed_dolphin,dolphin,4,0,19,
1fa22d63700906.jpg,dcc1a00f7660,,short_finned_pilot_whale,whale,3,1,21,
ad7adba8abc2e8.jpg,9f3613b5c45b,,bottlenose_dolphin,dolphin,4,0,2,
54b9dba2604930.jpg,d25ee5f1641d,,humpback_whale,whale,2,1,12,
c94b83b6a7630b.jpg,bc1eb2241633,,bottlenose_dolphin,dolphin,1,0,2,
b82635f0116731.jpg,0b62248cd47a,,short_finned_pilot_whale,whale,2,1,21,
d718212fc7d98a.jpg,938b7e931166,,humpback_whale,whale,0,1,12,
51ec10c63cc20a.jpg,8f2a4ac56f03,,false_killer_whale,whale,1,1,8,
62112ec08ce8a6.jpg,b49382f16a62,,humpback_whale,whale,0,1,12,
c12f2d719cfa1d.jpg,a43daee90cbc,,bottlenose_dolphin,dolphin,2,0,2,
1b1180663e69b0.jpg,bfb74132d1db,,false_killer_whale,whale,3,1,8,
57a6939f2db742.jpg,2e9463aa8c33,,spotted_dolphin,dolphin,4,0,24,
17a472094694a6.jpg,281504409737,,bottlenose_dolphin,dolphin,0,0,2,
63743468b91ed4.jpg,73e13d5e4ada,,bottlenose_dolphin,dolphin,2,0,2,
49a2b35dc99049.jpg,6eb326e7841d,,short_finned_pilot_whale,whale,4,1,21,
cfa488c86e1911.jpg,47fd54b68cc4,,blue_whale,whale,1,1,1,
620e67c3d1834f.jpg,b27427783aaa,,humpback_whale,whale,1,1,12,
3f409e50d7f41b.jpg,938b7e931166,,humpback_whale,whale,0,1,12,
f2bebfe4e48b25.jpg,3a055fad1478,,beluga_whale,whale,0,1,0,
a64d502cf14dbb.jpg,5e2f31605236,,spinner_dolphin,dolphin,1,0,23,
c2f90b5650e833.jpg,a45625e2e634,,bottlenose_dolphin,dolphin,2,0,2,
812d42c3f099d3.jpg,bbeac4b2964e,,humpback_whale,whale,2,1,12,
e21e8e7813f4a5.jpg,0e06d1b6ed03,,spinner_dolphin,dolphin,0,0,23,
cfa4046de7cf72.jpg,fcbd2f41069b,,humpback_whale,whale,0,1,12,
a9c8570e739c2d.jpg,281504409737,,bottlenose_dolphin,dolphin,2,0,2,
6b152896f7d2c2.jpg,457e9da046d1,,melon_headed_whale,whale,1,1,15,
480d1999d423df.jpg,4406ee590335,,blue_whale,whale,1,1,1,
a097ad05ad2cbc.jpg,203b57e78ee4,,killer_whale,whale,1,1,13,
53d4107d0027e0.jpg,78c0e48f6046,,dusky_dolphin,dolphin,4,0,7,
19daa2dfa91eab.jpg,c989336048ed,,false_killer_whale,whale,1,1,8,
e39468d19cb72c.jpg,b8452bf380c1,,humpback_whale,whale,4,1,12,
883745eb51f7bf.jpg,5bf17305f073,,bottlenose_dolphin,dolphin,1,0,2,
8f550449fea86d.jpg,9b4640b8debd,,blue_whale,whale,0,1,1,
7221b20ce4f229.jpg,8aec3126fb21,,blue_whale,whale,1,1,1,
cd479e4310912e.jpg,3088382960c5,,common_dolphin,dolphin,3,0,5,
2ae535c967e4d6.jpg,956562ff2888,,bottlenose_dolphin,dolphin,0,0,2,
bb863d424a6f0a.jpg,8274ddd12a43,,beluga_whale,whale,4,1,0,
a6bedf9a67d587.jpg,59ce2f35d049,,spotted_dolphin,dolphin,2,0,24,
a7f37063abe722.jpg,b9cc4fcb637d,,bottlenose_dolphin,dolphin,3,0,2,
af69629588f583.jpg,a8c9dfb8ac6f,,gray_whale,whale,0,1,11,
4bde1a53e11cc6.jpg,b2e3f33766a1,,blue_whale,whale,3,1,1,
4d8b7799a8c53b.jpg,e056d7412e0d,,blue_whale,whale,0,1,1,
8713c9084024be.jpg,0db9b3a488c8,,humpback_whale,whale,0,1,12,
3d54dde24879d5.jpg,25f393813dbf,,minke_whale,whale,0,1,16,
a15447a4933f1d.jpg,c132e558f06d,,bottlenose_dolphin,dolphin,1,0,2,
fb80ba58b02859.jpg,eb562c47016f,,dusky_dolphin,dolphin,2,0,7,
2d3039266d3ea1.jpg,b9a2e2927b62,,southern_right_whale,whale,1,1,22,
16c674f2498cb0.jpg,0bc2b01c4f7f,,spotted_dolphin,dolphin,3,0,24,
2ee476d1fc6172.jpg,247f63791b32,,humpback_whale,whale,2,1,12,
049d4a084d2a82.jpg,555ff686517c,,long_finned_pilot_whale,whale,4,1,14,
c0e53fdd33a4e1.jpg,a7310896653d,,bottlenose_dolphin,dolphin,0,0,2,
4d31f62599c730.jpg,03c879f7c6d5,,humpback_whale,whale,2,1,12,
528d666aec407c.jpg,e0a8d8f22e37,,beluga_whale,whale,4,1,0,
027d16f3ddc60e.jpg,eca1f3b77790,,dusky_dolphin,dolphin,2,0,7,
e7e1d5188f2a87.jpg,9365c4880560,,blue_whale,whale,2,1,1,
50423cce431da0.jpg,0b2973489685,,bottlenose_dolphin,dolphin,0,0,2,
2b27690e0ae084.jpg,c2705f9e75c8,,bottlenose_dolphin,dolphin,1,0,2,
f661b190b8ef2b.jpg,956a82268bd9,,killer_whale,whale,4,1,13,
2035625150eda9.jpg,83afdba5e8e5,,brydes_whale,whale,0,1,3,
6d7a20ac9b4e1d.jpg,7187757a45b1,,bottlenose_dolphin,dolphin,0,0,2,
98d741896962e8.jpg,14362634f335,,spotted_dolphin,dolphin,4,0,24,
ce5c741e84e880.jpg,c7636ee20d32,,melon_headed_whale,whale,4,1,15,
caaeffb57e070d.jpg,fa9f9a300c00,,blue_whale,whale,0,1,1,
bd7ddacbcf07a1.jpg,76b4b8bf2e01,,beluga_whale,whale,3,1,0,
a958b29c24de11.jpg,0db9e710f6dd,,humpback_whale,whale,4,1,12,
46b09ff4791012.jpg,bd9083e91ca1,,humpback_whale,whale,4,1,12,
315ae4828dca92.jpg,022b92beeae7,,beluga_whale,whale,4,1,0,
af4505e7568c74.jpg,027ac44f5b33,,humpback_whale,whale,2,1,12,
31eaeddf49e41f.jpg,4d88da9ce4c8,,killer_whale,whale,1,1,13,
71f400a87b7025.jpg,56c0eb13d52c,,bottlenose_dolphin,dolphin,2,0,2,
23648055c08639.jpg,b5e1ee74f22b,,false_killer_whale,whale,2,1,8,
01bb74f1413cda.jpg,17b7646c3f7b,,blue_whale,whale,2,1,1,
031af65730593a.jpg,4a9d28035e05,,beluga_whale,whale,1,1,0,
9d081dd365b608.jpg,c4fd5b290045,,beluga_whale,whale,1,1,0,
ea63026a06f75d.jpg,d5994aeee30a,,blue_whale,whale,0,1,1,
099ecaa48e7a6c.jpg,6c8f55f7a445,,southern_right_whale,whale,4,1,22,
f53b32534e1777.jpg,c1b1cf69fb67,,humpback_whale,whale,1,1,12,
39dca37c1337b9.jpg,7661d208bc83,,humpback_whale,whale,4,1,12,
f990a3c18cdeec.jpg,0e4660baf3f1,,bottlenose_dolphin,dolphin,4,0,2,
ad973cb5143960.jpg,51c1774c4f6e,,killer_whale,whale,2,1,13,
776f85e2ed1585.jpg,e8a2685c0984,,southern_right_whale,whale,1,1,22,
7f7b9b6ca22223.jpg,5cdd8c0d46d9,,beluga_whale,whale,4,1,0,
499e04ed31c37d.jpg,f306210d1080,,false_killer_whale,whale,4,1,8,
c26864e13f3503.jpg,b00554e18402,,dusky_dolphin,dolphin,4,0,7,
f637ec852f3cf3.jpg,112304d13fa7,,bottlenose_dolphin,dolphin,0,0,2,
653628ed5c68e4.jpg,a212571a3414,,beluga_whale,whale,2,1,0,
9ef722b50bdf11.jpg,cf4ed5348280,,blue_whale,whale,3,1,1,
9addf893f1d1ee.jpg,be53cc638f62,,humpback_whale,whale,4,1,12,
1f780a8b040127.jpg,f0aa1422b26f,,false_killer_whale,whale,0,1,8,
e2f57be98522dd.jpg,16ce7f377e51,,killer_whale,whale,3,1,13,
9d8d5e64067dba.jpg,a8c9dfb8ac6f,,gray_whale,whale,4,1,11,
2d9d9ddd0dae11.jpg,5cb5878fe7a6,,blue_whale,whale,0,1,1,
ee2c59a2ec32d1.jpg,7ca409a5c15b,,false_killer_whale,whale,2,1,8,
4c0021aaa3b775.jpg,463280e75202,,beluga_whale,whale,2,1,0,
9f2ee3d024bd4b.jpg,53d20bcb58c1,,humpback_whale,whale,2,1,12,
5aec1259ea2b80.jpg,c4c5929a272f,,beluga_whale,whale,4,1,0,
7317d02aab5008.jpg,7790a17d102d,,blue_whale,whale,1,1,1,
c6ed26eff6c480.jpg,031816fd9d9d,,humpback_whale,whale,4,1,12,
a50afd4f502629.jpg,6cbfecf203a5,,false_killer_whale,whale,1,1,8,
2f9a3cd6ffc76b.jpg,b4b5e4bb4e8e,,humpback_whale,whale,3,1,12,
1444ac43f5970c.jpg,36f09974d13a,,humpback_whale,whale,3,1,12,
7aec069904bc0e.jpg,76b4b8bf2e01,,beluga_whale,whale,2,1,0,
98f48e2f2b7b51.jpg,a52e4ad2dbb3,,beluga_whale,whale,3,1,0,
b5f942e3e6c51c.jpg,eb5ec4596b00,,humpback_whale,whale,4,1,12,
f73c7fe1cfb4a9.jpg,1484032b6035,,beluga_whale,whale,1,1,0,
dbd389b50eaf82.jpg,8493efa426b9,,humpback_whale,whale,1,1,12,
1a3db9cb42e6b1.jpg,44ba380d5bfa,,beluga_whale,whale,0,1,0,
17a0ebeb945f26.jpg,680c6d9b28d7,,dusky_dolphin,dolphin,0,0,7,
